,IsHomeTeamRegulars,AwayTeamLast1Match,TotalGoalsDifference,Difference1MatchPoints,DifferenceInShoots,DifferenceInCorners,DifferenceInLastYearPosition,HomeTeamShootsMade,HomeTeamTargetShootsMade,AwayTeamTargetShootsMade,HomeTeamCorners,FTR
2551,0.0,0.3333333333333333,-0.16334351355672394,1.1894958246662537,1.115844037076907,-0.8346580769113514,-0.2511134109327478,0.290895061728395,0.16328828828828829,0.32657657657657657,0.4745762711864406,1.0
2552,0.0,1.0,-2.2614875233460263,-1.4858563898424724,-1.091329066248929,-1.8112676926854976,1.985188929307915,0.246141975308642,0.13063063063063066,0.09797297297297296,0.4440677966101695,0.0
2553,0.0,0.3333333333333333,-0.2944775141685554,-0.4157155040389821,-0.3964782744611659,0.20495861084822356,0.6185597213830655,0.2685185185185185,0.19594594594594594,0.16328828828828829,0.5220338983050847,1.0
2554,0.0,1.0,-1.999219522122364,-0.9507859469407272,-0.5190990024237123,-0.2675944290424924,1.4882328536988787,0.22376543209876545,0.06531531531531531,0.13063063063063066,0.4677966101694915,1.0
2555,0.0,0.0,-0.25076618063127826,0.11935493886276302,-1.0504554902614136,-2.2523171965834994,1.1155157969921017,0.290895061728395,0.2612612612612613,0.2286036036036036,0.3593220338983051,1.0
2556,0.0,0.0,-0.0322095129448926,0.6544253817645083,-0.151236818536073,-0.4251121090060643,1.3639938347966198,0.22376543209876545,0.2286036036036036,0.2286036036036036,0.4610169491525423,1.0
2557,0.0,0.0,0.6234604901142643,0.11935493886276302,-0.6962178317029459,-0.6456368609550651,0.6185597213830655,0.2685185185185185,0.13063063063063066,0.2286036036036036,0.4576271186440677,0.0
2558,1.0,0.0,2.590470499291736,1.7245662675679985,2.6962889752608388,1.5596106585349423,-0.7480694865417841,0.4699074074074074,0.3918918918918919,0.32657657657657657,0.6745762711864406,1.0
2559,1.0,1.0,-1.0375701843022669,-1.4858563898424724,-0.1376122932069012,-0.33060150102792113,0.3700816835785474,0.22376543209876545,0.2939189189189189,0.2612612612612613,0.6033898305084745,0.0
2560,0.0,0.0,1.5413984943970842,0.11935493886276302,0.162127264034879,1.118561154636941,-0.8723085054440431,0.2083333333333333,0.10135135135135136,0.10135135135135136,0.5864406779661017,0.0
2561,0.0,1.0,0.7545944907260959,-1.4858563898424724,0.7888554291767831,0.4569868987899386,-0.996547524346302,0.2546296296296296,0.2364864864864865,0.2364864864864865,0.5355932203389829,1.0
2562,0.0,1.0,-0.8190135166158811,-1.4858563898424724,0.18937631469322266,1.3390859065859415,-0.8723085054440431,0.3935185185185185,0.2364864864864865,0.13513513513513514,0.5186440677966101,0.0
