,FTR,HomeTeam,AwayTeam,HomeTeamWinStreak3,HomeTeamWinStreak5,HomeTeamLossStreak3,HomeTeamLossStreak5,AwayTeamWinStreak3,AwayTeamWinStreak5,AwayTeamLossStreak3,AwayTeamLossStreak5,IsHomeTeamRegulars,IsAwayTeamRegulars,IsHomeTeamRookie,IsAwayTeamRookie,HomeTeamWinRatio_Cat,AwayTeamWinRatio_Cat,HomeTeamPointsFromLast3Matches,AwayTeamPointsFromLast3Matches,HomeTeamPointsFromLast5Matches,AwayTeamPointsFromLast5Matches,HomeTeamPointsFromLast10Matches,AwayTeamPointsFromLast10Matches,HomeTeamLast1Match,AwayTeamLast1Match,HomeTeamLast2Match,AwayTeamLast2Match,HomeTeamLast3Match,AwayTeamLast3Match,HomeTeamLast4Match,AwayTeamLast4Match,HomeTeamLast5Match,AwayTeamLast5Match,HomeTeamLastYearPosition,AwayTeamLastYearPosition,HomeTeamGoalsDifference_Cat,AwayTeamGoalsDifference_Cat,TotalGoalsDifference_Cat,DifferenceTotalPoints_Cat,Difference10MatchesPoints_Cat,DifferenceInShoots_Cat,DifferenceInTargetShoots_Cat,DifferenceInCorners_Cat,HomeTeamTargetShootsMade_Cat,AwayTeamTargetShootsMade_Cat,HomeTeamGoalsScored_Cat,AwayTeamGoalsScored_Cat,HomeTeamGoalsLost_Cat,AwayTeamGoalsLost_Cat,HomeTeamShootsMade_Cat,AwayTeamShootsMade_Cat,HomeTeamCorners_Cat,AwayTeamCorners_Cat,HomeTeamTotalPoints_Cat,AwayTeamTotalPoints_Cat
2888,1,Wigan,Burnley,0,0,0,0,0,0,1,0,0,0,0,1,1,5,3,1,4,1,9,4,0,1,3,0,0,0,0,0,1,0,14.0,18.0,1,1,4,5,5,6,5,3,2,1,2,2,5,5,2,2,2,3,2,2
2889,0,Blackburn,Chelsea,0,0,0,0,0,0,0,0,0,1,0,0,3,1,3,6,6,9,14,22,0,3,0,0,3,3,3,0,0,3,7.0,2.0,2,5,1,2,3,1,1,1,0,1,2,5,4,2,1,2,2,6,2,6
2890,0,Fulham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,4,7,8,11,15,0,0,0,3,1,1,3,3,3,1,17.0,9.0,3,4,3,4,4,4,4,2,0,2,2,4,3,3,1,2,2,4,3,5
2891,1,Man United,Liverpool,0,0,0,0,0,0,0,0,1,1,0,0,5,2,9,6,10,7,23,18,3,3,3,0,3,3,0,1,1,0,1.0,4.0,6,4,6,6,5,6,6,4,1,0,5,3,2,2,1,0,5,5,5,5
2892,0,West Ham,Wolves,0,0,0,0,0,0,1,0,0,0,0,1,2,3,0,4,3,4,9,9,0,1,0,3,0,0,0,0,3,0,10.0,18.0,2,2,5,5,4,5,6,2,2,0,2,1,4,4,2,0,2,4,2,2
2893,0,Aston Villa,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,7,9,8,16,11,1,3,1,1,3,3,1,1,3,0,6.0,15.0,4,3,5,7,5,5,5,4,0,1,3,3,2,4,1,1,3,3,4,3
2894,1,Blackburn,Birmingham,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,4,7,7,14,12,1,0,0,1,0,3,3,3,3,0,7.0,19.0,2,3,4,4,5,5,5,3,1,1,2,2,4,3,1,1,2,3,2,4
2895,0,Man City,Everton,0,0,0,0,0,0,0,0,0,1,0,0,4,2,4,7,8,10,15,22,0,3,3,1,1,3,3,0,1,3,9.0,5.0,4,3,5,6,3,4,3,3,1,1,4,3,3,4,1,1,3,4,4,4
2896,0,Portsmouth,Chelsea,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,4,6,7,8,20,3,1,0,3,0,0,3,3,0,0,8.0,2.0,2,5,1,1,2,1,2,1,1,2,2,5,4,2,1,3,3,6,1,6
2897,0,Birmingham,Arsenal,0,0,0,0,1,1,0,0,0,1,0,0,2,1,4,9,7,15,12,22,0,3,1,3,3,3,3,3,0,3,19.0,3.0,3,5,2,3,3,2,2,1,0,1,2,5,3,3,0,2,2,5,3,6
2898,0,Bolton,Man United,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,9,9,10,14,23,3,3,0,3,3,3,3,0,0,1,16.0,1.0,2,6,1,2,3,2,2,0,2,1,2,5,5,2,1,2,2,6,2,6
2899,1,Chelsea,Aston Villa,0,0,0,0,0,0,0,0,1,0,0,0,5,1,4,5,7,9,20,16,1,1,3,1,0,3,3,1,0,3,2.0,6.0,6,4,6,6,5,8,8,4,2,1,5,3,2,2,1,1,4,4,5,5
2900,1,Hull,Fulham,0,0,1,0,0,0,0,0,0,0,1,0,2,3,3,0,3,4,8,11,3,0,0,0,0,0,0,1,0,3,18.0,17.0,1,3,3,4,4,3,3,2,0,2,2,2,6,3,1,2,2,3,2,3
2901,1,Tottenham,Portsmouth,1,1,0,0,0,0,0,0,1,0,0,0,3,4,9,3,15,6,20,7,3,0,3,3,3,0,3,0,3,3,11.0,8.0,5,1,7,8,7,6,6,3,1,0,4,2,2,5,2,1,3,4,4,2
2902,0,West Ham,Stoke,0,0,1,1,0,0,0,0,0,0,0,1,1,2,0,4,0,5,8,14,0,3,0,0,0,1,0,1,0,0,10.0,18.0,2,3,4,4,3,6,6,3,1,1,2,2,5,3,2,2,2,4,2,4
2903,0,Wolves,Everton,0,0,0,0,0,0,0,0,0,1,1,0,1,2,7,7,7,10,12,22,3,3,1,3,3,1,0,3,0,0,18.0,5.0,2,4,3,4,3,3,3,2,0,3,2,3,4,4,1,3,3,4,2,4
2904,0,Burnley,Blackburn,0,0,0,0,0,0,0,0,0,0,1,0,2,4,1,4,1,7,4,17,0,3,0,1,1,0,0,0,0,3,18.0,7.0,1,2,3,4,2,4,4,3,0,1,2,2,6,4,1,2,2,3,2,3
2905,1,Liverpool,Sunderland,0,0,0,0,0,0,0,0,1,0,0,0,4,3,3,5,7,9,17,12,0,1,3,3,0,1,3,3,1,1,4.0,15.0,4,3,5,6,5,6,6,4,3,0,3,3,3,4,3,1,4,3,4,3
2906,1,Man City,Wigan,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,10,6,18,9,3,3,0,0,3,0,1,3,3,0,9.0,14.0,4,1,7,7,6,4,4,4,1,0,4,2,3,5,1,1,3,3,4,3
2907,1,Arsenal,Wolves,1,1,0,0,0,0,0,0,1,0,0,1,4,2,9,7,15,7,22,12,3,3,3,1,3,3,3,0,3,0,3.0,18.0,5,2,7,8,6,7,7,4,2,0,5,2,3,4,3,0,4,4,5,3
2908,0,Bolton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,9,6,11,15,0,0,3,1,0,1,3,3,3,1,16.0,6.0,2,4,3,3,4,5,5,2,2,2,2,3,5,3,2,2,2,4,2,5
2909,0,Burnley,Man City,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,6,1,10,4,18,0,3,0,0,1,3,0,1,0,3,18.0,9.0,1,4,2,2,2,4,4,2,1,3,2,4,6,3,2,3,2,4,2,5
2910,0,Man United,Chelsea,1,1,0,0,0,0,0,0,1,1,0,0,5,1,9,7,15,10,25,20,3,3,3,3,3,1,3,3,3,0,1.0,2.0,6,6,4,5,5,3,4,3,0,1,5,6,2,2,1,2,5,6,6,7
2911,0,Portsmouth,Blackburn,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,7,3,7,7,17,0,3,0,3,3,1,0,0,0,0,8.0,7.0,1,2,3,3,3,5,5,3,0,2,2,2,5,4,0,2,3,3,1,4
2912,1,Stoke,Hull,0,0,0,0,0,0,1,0,0,0,1,1,2,4,6,3,8,3,16,8,3,0,3,3,0,0,1,0,1,0,18.0,18.0,3,1,6,6,6,5,5,3,0,0,2,2,3,6,1,0,3,3,3,2
2913,1,Sunderland,Tottenham,0,0,0,0,1,0,0,0,0,1,0,0,2,1,4,6,8,12,12,20,0,0,1,3,3,3,1,3,3,3,15.0,11.0,3,5,3,3,3,1,1,2,2,2,3,4,4,3,1,2,2,5,2,5
2914,0,Birmingham,Liverpool,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,6,5,9,12,17,1,3,0,0,0,3,1,0,3,3,19.0,4.0,3,4,3,4,3,2,3,1,0,2,2,4,3,3,1,2,3,5,3,5
2915,0,Everton,West Ham,0,0,0,0,0,0,1,1,1,0,0,0,3,3,7,0,11,0,20,7,1,0,3,0,3,0,1,0,3,0,5.0,10.0,4,2,6,7,7,5,5,3,1,1,3,2,3,5,1,1,3,4,4,2
2916,1,Fulham,Wigan,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,4,6,14,9,3,0,0,3,0,0,0,0,1,3,17.0,14.0,3,1,6,6,5,3,4,3,1,1,2,2,3,6,1,2,3,3,3,3
2917,0,Hull,Burnley,0,0,1,0,0,0,0,0,0,0,1,1,2,5,3,0,3,1,8,4,0,0,3,0,0,0,0,1,0,0,18.0,18.0,1,1,4,5,5,3,3,2,0,1,2,2,6,6,1,1,2,3,2,2
2918,1,West Ham,Sunderland,0,0,1,1,0,0,0,0,0,0,0,0,1,4,0,4,0,8,7,12,0,0,0,1,0,3,0,1,0,3,10.0,15.0,2,3,4,4,3,6,6,3,1,1,2,3,5,4,1,1,3,3,2,3
2919,0,Blackburn,Man United,0,0,0,0,1,1,0,0,0,1,0,0,3,1,7,9,7,15,17,25,3,3,3,3,1,3,0,3,0,3,7.0,1.0,2,6,1,2,3,2,2,0,1,1,2,5,4,2,1,2,3,6,3,7
2920,0,Liverpool,Fulham,0,0,0,0,0,0,1,0,1,0,0,0,4,3,4,4,7,4,17,15,1,1,3,3,0,0,3,0,0,0,4.0,17.0,4,3,5,6,5,6,6,4,2,0,4,2,3,3,2,0,4,3,4,4
2921,1,Man City,Birmingham,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,2,12,3,21,12,3,1,3,1,3,0,0,0,3,1,9.0,19.0,5,3,6,6,6,6,5,4,1,0,5,2,3,3,2,0,4,4,5,4
2922,0,Wolves,Stoke,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,7,8,8,11,14,0,1,1,3,3,3,1,0,3,1,18.0,18.0,2,3,3,4,4,5,5,3,1,0,2,2,4,3,1,1,3,4,2,4
2923,1,Chelsea,Bolton,0,0,0,0,0,0,0,0,1,0,0,0,5,3,9,0,13,3,20,10,3,0,3,0,3,0,1,3,3,0,2.0,16.0,6,2,8,9,6,8,8,5,1,0,6,2,2,5,2,1,5,4,6,3
2924,0,Aston Villa,Everton,0,0,0,0,0,0,0,0,0,1,0,0,2,2,4,5,6,9,15,18,1,1,3,1,0,3,1,3,1,1,6.0,5.0,4,4,4,5,4,3,3,3,1,2,3,3,3,4,1,2,4,4,4,5
2925,1,Tottenham,Arsenal,1,0,0,0,1,0,0,0,1,1,0,0,4,1,6,7,12,13,20,22,3,3,0,1,3,3,3,3,3,3,11.0,3.0,5,5,4,4,4,5,5,2,2,3,4,5,3,3,1,3,3,6,5,7
2926,0,Wigan,Portsmouth,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,3,4,8,8,0,1,0,0,3,0,0,3,0,0,14.0,8.0,1,1,4,6,4,5,4,2,3,0,2,2,6,5,3,1,2,4,2,2
2927,0,Birmingham,Hull,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,3,3,3,12,7,1,0,1,0,0,3,0,0,1,0,19.0,18.0,3,1,6,7,5,5,5,3,1,1,2,2,3,6,1,2,3,3,3,2
2928,0,Blackburn,Everton,0,0,0,0,0,0,0,0,0,1,0,0,3,2,7,5,8,9,15,18,1,1,3,1,3,3,1,3,0,1,7.0,5.0,2,4,3,4,4,3,3,2,2,1,2,3,4,4,2,2,3,4,3,5
2929,0,Fulham,Wolves,0,0,1,0,0,0,0,0,0,0,0,1,3,3,4,4,4,8,15,11,1,0,3,1,0,3,0,1,0,3,17.0,18.0,3,2,5,6,5,5,5,2,0,0,2,2,3,4,1,0,3,4,3,3
2930,0,Man City,Man United,0,0,0,0,1,0,0,0,0,1,0,0,4,1,6,4,9,10,18,20,0,1,3,0,3,3,3,3,0,3,9.0,1.0,5,6,3,4,4,2,2,1,1,0,5,5,3,2,1,2,4,7,5,7
2931,0,Stoke,Bolton,0,0,0,0,0,0,0,0,0,0,1,0,2,3,4,0,7,3,13,10,0,0,1,0,3,0,3,0,0,3,18.0,16.0,3,2,5,6,5,3,3,3,1,2,2,2,3,6,1,2,3,4,3,3
2932,1,Sunderland,Burnley,0,0,0,0,0,0,1,0,0,0,0,1,2,5,3,3,7,3,13,4,0,3,3,0,0,0,1,0,3,0,15.0,18.0,3,1,6,6,6,4,4,3,2,1,3,2,4,7,2,1,3,4,3,2
2933,1,Tottenham,Chelsea,0,0,0,0,0,0,0,0,1,1,0,0,4,1,6,9,12,13,22,22,3,3,3,3,0,3,3,3,3,1,11.0,2.0,5,6,3,4,4,3,4,1,2,1,4,6,3,2,3,1,4,7,5,7
2934,0,Portsmouth,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,7,5,8,9,17,1,3,1,1,0,3,0,0,3,1,8.0,6.0,1,4,2,2,3,5,5,2,2,2,2,3,5,3,2,2,3,5,2,5
2935,1,Wigan,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,4,4,10,8,22,1,0,0,3,0,1,3,3,0,3,14.0,3.0,1,5,1,2,2,3,3,1,2,2,2,5,6,3,2,2,3,6,2,7
2936,1,Liverpool,West Ham,0,0,0,0,0,0,1,0,1,0,0,0,4,3,5,4,8,4,15,10,1,3,1,1,3,0,0,0,3,0,4.0,10.0,4,2,6,7,5,5,5,4,1,0,4,3,3,5,2,1,4,4,4,3
2937,0,Hull,Aston Villa,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,7,4,8,7,17,1,3,0,1,0,3,3,0,0,1,18.0,6.0,1,4,2,2,3,3,3,1,2,1,2,3,6,3,2,2,2,5,2,5
2938,0,Arsenal,Man City,0,0,0,0,0,0,0,0,1,0,0,0,4,1,4,6,10,9,22,18,0,0,3,3,1,3,3,3,3,0,3.0,9.0,5,5,5,6,5,6,6,3,0,0,5,5,3,4,1,0,4,5,6,6
2939,0,Bolton,Portsmouth,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,3,5,10,9,0,1,0,1,0,0,0,0,3,3,16.0,8.0,2,1,5,6,5,4,4,3,2,1,2,2,5,5,2,2,3,4,2,2
2940,0,Hull,Sunderland,0,0,0,0,0,0,0,0,0,0,1,0,2,4,1,6,4,7,4,15,0,3,1,0,0,3,0,0,3,1,18.0,15.0,1,3,3,4,2,4,3,2,1,1,2,3,6,5,2,2,2,4,2,4
2941,1,Man United,Tottenham,0,0,0,0,0,0,0,0,1,1,0,0,4,1,4,6,10,9,20,21,3,0,1,3,0,3,3,0,3,3,1.0,11.0,6,5,6,6,4,5,4,4,1,0,6,4,2,3,2,1,5,5,6,6
2942,1,West Ham,Wigan,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,7,7,10,0,3,3,1,1,0,0,0,0,3,10.0,14.0,2,1,5,5,4,4,4,3,1,2,3,2,5,6,1,2,3,4,2,3
2943,0,Wolves,Blackburn,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,2,6,8,10,15,1,0,1,1,0,1,1,3,3,3,18.0,7.0,2,2,4,4,3,3,3,3,1,2,2,2,4,5,2,2,3,4,2,4
2944,1,Aston Villa,Birmingham,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,2,10,3,19,10,3,1,3,0,1,1,3,1,0,0,6.0,19.0,4,3,5,6,6,5,5,4,1,4,3,2,3,4,1,3,4,4,5,4
2945,0,Burnley,Liverpool,0,0,1,0,0,0,0,0,0,1,1,0,2,2,3,5,3,8,4,15,0,3,3,1,0,1,0,3,0,0,18.0,4.0,1,4,1,2,2,3,3,1,1,2,2,4,6,3,1,2,3,6,2,6
2946,1,Chelsea,Stoke,1,0,0,0,0,0,0,0,1,0,0,1,5,1,6,1,12,7,19,12,0,0,3,0,3,1,3,3,3,3,2.0,18.0,6,2,7,8,6,9,9,5,4,0,6,2,3,4,4,0,5,4,6,4
2947,1,Everton,Fulham,0,0,0,0,0,0,0,0,1,0,0,0,3,3,5,2,9,5,19,12,3,0,1,1,1,1,1,3,3,0,5.0,17.0,4,3,5,6,6,6,6,3,2,1,4,2,4,3,2,1,3,4,4,4
2948,1,Birmingham,Burnley,0,0,0,0,0,0,1,0,0,0,0,1,2,5,2,3,3,3,10,4,1,0,0,3,1,0,1,0,0,0,19.0,18.0,3,1,6,7,6,4,4,3,0,2,2,2,4,7,2,2,3,4,3,2
2949,1,Man City,Aston Villa,1,0,0,0,0,0,0,0,0,0,0,0,3,1,4,7,10,10,18,19,1,3,0,3,3,1,3,3,3,0,9.0,6.0,5,4,5,5,4,5,5,3,2,1,5,3,3,3,2,2,4,5,5,6
2950,1,Portsmouth,Wolves,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,4,9,11,1,1,0,1,1,1,1,0,0,1,8.0,18.0,1,2,4,4,4,6,6,2,1,3,2,2,6,5,1,3,3,5,2,3
2951,0,Stoke,Everton,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,7,5,9,10,19,1,3,0,3,0,1,1,1,3,1,18.0,5.0,3,4,3,4,3,2,1,2,1,2,2,4,4,4,1,2,3,5,3,5
2952,1,Tottenham,Bolton,0,0,0,0,0,0,1,0,1,0,0,0,4,3,6,4,9,4,24,13,3,1,0,3,3,0,3,0,0,0,11.0,16.0,5,2,7,8,6,7,7,4,2,2,5,3,3,6,4,2,4,4,5,3
2953,1,Fulham,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,6,8,7,12,7,3,3,0,0,1,3,1,1,3,0,17.0,10.0,3,2,5,6,5,3,3,3,0,1,3,3,3,6,0,1,3,4,3,3
2954,0,Liverpool,Chelsea,0,0,0,0,1,0,0,0,1,1,0,0,4,1,7,6,11,12,18,22,3,3,3,0,1,3,1,3,3,3,4.0,2.0,5,7,3,3,4,2,2,2,0,3,4,7,3,3,1,3,5,7,5,8
2955,0,Sunderland,Man United,0,0,0,0,0,0,0,0,0,1,0,0,2,1,6,7,9,10,18,22,3,3,3,3,0,1,3,0,0,3,15.0,1.0,3,6,1,2,4,1,1,0,0,2,3,6,4,2,1,2,3,7,3,8
2956,1,Blackburn,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,1,6,5,13,20,1,1,0,0,1,0,1,3,3,1,7.0,3.0,2,5,2,3,3,2,2,1,1,1,2,5,5,3,1,1,3,6,3,7
2957,0,Wigan,Hull,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,4,1,10,4,0,0,3,0,1,1,0,0,0,0,14.0,18.0,1,1,5,6,6,7,7,3,1,0,2,2,6,7,2,1,3,3,2,2
2958,0,Fulham,Stoke,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4,1,8,5,12,10,3,1,0,0,1,0,1,1,3,3,17.0,18.0,3,2,5,5,5,5,5,3,1,0,3,2,3,4,1,1,3,4,3,4
2959,0,Man City,Tottenham,0,0,0,0,0,0,0,0,0,1,0,0,3,2,4,6,10,9,20,24,3,3,1,0,0,3,3,3,3,0,9.0,11.0,5,5,4,5,4,2,2,3,1,1,5,4,4,3,1,2,4,5,5,6
2960,1,Arsenal,Fulham,0,0,0,0,0,0,0,0,1,0,0,0,4,3,1,3,4,5,17,9,0,0,1,3,0,0,0,1,3,1,3.0,17.0,5,3,6,7,6,7,7,4,2,0,6,2,3,4,2,1,5,4,6,4
2961,0,Aston Villa,Blackburn,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,4,10,6,18,13,0,3,3,1,3,0,3,1,1,1,6.0,7.0,4,2,6,7,5,4,4,4,2,0,4,3,3,5,2,1,4,4,5,4
2962,1,Bolton,Birmingham,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,4,5,10,10,0,3,1,0,3,1,0,0,0,1,16.0,19.0,2,3,3,4,4,6,5,3,1,1,3,2,6,4,2,2,3,4,3,5
2963,1,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,6,3,12,4,24,0,3,0,3,0,0,3,3,0,3,18.0,11.0,1,5,1,1,1,1,1,1,2,3,2,4,7,3,2,3,3,6,2,7
2964,1,Chelsea,Wigan,0,0,0,0,0,0,0,0,1,0,0,0,5,4,6,4,12,5,22,11,3,1,3,0,0,3,3,1,3,0,2.0,14.0,7,1,9,9,6,7,7,5,2,0,7,2,3,6,2,0,5,4,7,3
2965,1,Everton,Portsmouth,0,0,0,0,0,0,0,0,1,0,0,0,3,3,7,4,9,6,20,9,1,3,3,1,3,0,1,1,1,1,5.0,8.0,4,1,6,8,6,5,6,3,3,1,4,2,4,6,3,2,4,4,4,2
2966,0,Hull,Liverpool,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,6,2,8,5,17,1,0,0,3,0,3,1,1,0,1,18.0,4.0,1,5,1,2,2,2,2,0,1,2,2,4,7,3,1,4,2,6,2,6
2967,1,Man United,Stoke,0,0,0,0,0,0,0,0,1,0,0,1,5,1,9,4,10,5,25,13,3,3,3,1,3,0,1,0,0,1,1.0,18.0,6,3,7,8,7,9,9,5,3,1,6,2,2,4,3,0,5,4,6,4
2968,0,West Ham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,4,7,7,7,17,0,0,3,3,0,1,3,0,1,3,10.0,9.0,2,5,2,2,3,4,5,1,1,1,3,5,6,4,2,3,3,6,2,6
2969,1,Wolves,Sunderland,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,6,3,9,11,17,0,0,1,3,1,3,1,0,0,3,18.0,15.0,2,3,3,4,3,4,4,3,1,1,2,3,5,5,2,2,4,4,2,4
2970,0,Hull,Birmingham,0,0,0,0,0,0,0,0,0,0,0,1,2,5,4,1,4,4,4,4,0,0,1,0,3,1,0,3,0,0,17.0,18.0,3,3,4,5,4,4,4,3,0,0,0,0,1,0,0,0,0,0,0,0
2971,0,West Ham,Liverpool,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,6,4,9,4,9,0,3,0,3,1,0,0,3,3,0,9.0,2.0,3,3,4,5,3,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2972,1,Chelsea,Tottenham,1,1,0,0,1,0,0,0,1,1,0,0,5,0,9,6,15,12,15,12,3,0,3,3,3,3,3,3,3,3,3.0,8.0,4,3,4,5,5,5,4,3,0,0,0,0,0,0,0,0,1,0,1,1
2973,1,Everton,Blackburn,0,0,0,0,0,0,0,0,1,0,0,0,2,5,6,4,6,4,6,4,3,0,0,3,3,1,0,0,0,0,5.0,15.0,3,3,4,5,5,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2974,1,Man United,Man City,0,0,0,0,1,0,0,0,1,0,0,0,5,0,9,6,12,12,12,12,3,0,3,3,3,3,0,3,3,3,1.0,10.0,4,3,4,5,4,5,5,3,0,0,0,0,0,0,0,0,0,0,1,1
2975,1,Wolves,Fulham,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,4,6,4,6,0,0,1,3,0,0,3,0,0,3,18.0,7.0,3,3,4,5,4,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2976,0,Birmingham,Bolton,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,4,4,4,4,4,0,1,0,3,1,0,3,0,0,0,18.0,13.0,3,3,4,5,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2977,1,Blackburn,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,9,4,12,4,12,0,3,3,3,1,3,0,3,0,0,15.0,6.0,3,3,4,4,3,5,5,3,0,0,0,0,0,0,0,0,0,0,0,1
2978,0,Fulham,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,2,3,3,3,6,9,6,9,0,3,3,0,0,0,0,3,3,3,7.0,4.0,3,4,4,5,4,4,4,2,0,0,0,1,0,0,0,0,0,0,0,0
2979,1,Liverpool,Hull,0,0,0,0,0,0,0,0,1,0,0,0,3,3,6,4,9,4,9,4,3,0,3,1,0,3,3,0,0,0,2.0,17.0,4,3,5,5,5,5,5,3,0,0,1,0,0,1,0,0,0,0,0,0
2980,0,Portsmouth,Everton,0,0,1,1,0,0,0,0,0,1,0,0,0,5,0,6,0,9,0,9,0,3,0,3,0,0,0,3,0,0,14.0,5.0,3,3,4,4,3,4,4,2,0,0,0,0,1,0,0,0,0,0,0,0
2981,0,Stoke,Man United,0,0,0,0,0,0,0,0,0,1,0,0,3,1,4,9,5,12,8,15,1,3,0,3,3,3,1,3,0,0,12.0,1.0,3,4,4,4,3,4,3,2,0,0,0,1,0,0,0,0,0,1,0,1
2982,1,Tottenham,Burnley,1,0,0,0,0,0,0,0,1,0,0,1,3,5,3,3,9,9,12,9,0,3,0,0,3,0,3,3,3,3,8.0,18.0,3,3,5,5,5,5,6,3,0,0,0,0,0,0,0,0,0,0,1,0
2983,1,Wigan,Chelsea,0,0,1,0,1,1,0,0,0,1,0,0,1,0,3,9,3,15,6,18,0,3,3,3,0,3,0,3,0,3,11.0,3.0,3,4,3,4,2,4,4,2,0,0,0,1,1,0,0,0,0,1,0,1
2984,1,Sunderland,Wolves,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,4,6,7,9,7,0,3,3,0,0,1,3,0,0,3,16.0,18.0,3,3,4,5,5,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2985,1,Man City,West Ham,1,0,0,0,0,0,0,0,0,0,0,0,5,1,6,0,12,1,15,4,3,0,0,0,3,0,3,1,3,0,10.0,9.0,4,3,5,6,6,4,5,3,0,0,1,0,0,0,0,0,0,0,1,0
2986,0,Bolton,Tottenham,0,0,0,0,1,0,0,0,0,1,0,0,0,1,7,3,7,9,7,12,3,0,1,0,3,3,0,3,0,3,13.0,8.0,3,3,4,5,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,1
2987,1,Burnley,Birmingham,0,0,0,0,0,0,0,0,0,0,1,1,5,3,3,3,9,7,9,7,3,3,0,0,0,0,3,1,3,3,18.0,18.0,3,3,4,5,5,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2988,1,Hull,Wigan,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,3,4,3,4,6,0,0,0,3,1,0,3,0,0,0,17.0,11.0,3,3,4,5,4,4,4,3,0,0,0,0,1,1,0,0,0,0,0,0
2989,0,Man United,Sunderland,0,0,0,0,0,0,0,0,1,0,0,0,5,3,9,3,12,6,15,9,3,0,3,3,3,0,3,3,0,0,1.0,16.0,4,3,5,6,6,5,5,3,0,0,1,0,0,0,0,0,0,0,1,0
2990,0,Wolves,Portsmouth,0,0,0,0,0,0,1,1,0,0,1,0,1,5,3,0,4,0,7,0,0,0,3,0,0,0,1,0,0,0,18.0,14.0,3,3,4,6,6,4,4,3,0,0,0,0,1,1,0,0,0,0,0,0
2991,1,Arsenal,Blackburn,0,0,0,0,0,0,0,0,1,0,0,0,5,5,9,3,9,7,15,7,3,0,3,3,3,0,0,3,0,1,4.0,15.0,4,3,5,6,6,5,5,3,0,0,1,0,0,1,0,0,0,0,1,0
2992,1,Chelsea,Liverpool,1,0,0,0,0,0,0,0,1,1,0,0,5,1,6,9,12,12,18,15,0,3,3,3,3,3,3,3,3,0,3.0,2.0,4,4,4,5,5,4,4,3,0,0,1,1,0,0,0,0,1,1,1,1
2993,0,Everton,Stoke,0,0,0,0,0,0,0,0,1,0,0,0,3,1,7,1,10,5,10,8,1,0,3,1,3,0,0,3,3,1,5.0,12.0,3,3,4,5,5,5,6,3,0,0,0,0,1,0,0,0,0,0,0,0
